grupo_revision,id_objeto,titulo_original,cultura,clasificacion_original,material_original,puntaje_filtro,revision_visual,accion_sugerida,observaciones_revision,titulo_es_sugerido,periodo,pais,region,nombre_objeto_original,decision_filtro,estado_filtrado,motivo_filtrado,url_objeto,url_imagen,url_imagen_miniatura
aceptado_por_filtro,316341,Four-Cornered Hat,Wari,Textiles-Costumes,Camelid hair,10,,,,Objeto textil,,Peru,,Hat,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",https://www.metmuseum.org/art/collection/search/316341,https://images.metmuseum.org/CRDImages/ao/original/DP-29623-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29623-001.jpg
aceptado_por_filtro,316340,Four-Cornered Hat,Wari,Textiles-Costumes,Camelid hair,10,,,,Objeto textil,,Peru,,Hat,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",https://www.metmuseum.org/art/collection/search/316340,https://images.metmuseum.org/CRDImages/ao/original/DP-29622-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29622-001.jpg
aceptado_por_filtro,314622,Four-Cornered Hat,Wari,Textiles-Costumes,Camelid hair,10,,,,Objeto textil,,Peru,,Hat,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",https://www.metmuseum.org/art/collection/search/314622,https://images.metmuseum.org/CRDImages/ao/original/DP-29603-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29603-001.jpg
aceptado_por_filtro,314624,Four-Cornered Hat,Wari,Textiles-Costumes,Camelid hair,10,,,,Objeto textil,,Peru,,Hat,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'wari']",https://www.metmuseum.org/art/collection/search/314624,https://images.metmuseum.org/CRDImages/ao/original/DP-29605-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29605-001.jpg
aceptado_por_filtro,318746,Belt,Recuay,Textiles-Woven,Camelid fiber,17,,,,Faja textil,,Peru,,Belt,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['belt'] | material contiene fibras o soporte textil: ['camelid', 'fiber'] | título contiene términos textiles: ['belt'] | evidencia cultural/geográfica andina: ['peru']",https://www.metmuseum.org/art/collection/search/318746,https://images.metmuseum.org/CRDImages/ao/original/2001.172_b.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/2001.172_b.jpg
aceptado_por_filtro,312614,Tunic Section,Wari,Textiles-Woven,"Camelid hair, cotton",17,,,,Túnica textil,,Peru,,Tunic fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['tunic'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos textiles: ['tunic'] | evidencia cultural/geográfica andina: ['peru', 'wari']",https://www.metmuseum.org/art/collection/search/312614,https://images.metmuseum.org/CRDImages/ao/original/TP411.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/TP411.jpg
aceptado_por_filtro,310698,Headcloth,Chancay,Textiles-Non-Woven,Cotton,17,,,,Objeto textil,,Peru,,Headband,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['headband'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['cloth'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/310698,https://images.metmuseum.org/CRDImages/ao/original/DP-26537-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-26537-001.jpg
aceptado_por_filtro,308283,Panel with Figures,Chancay,Textiles-Woven,"Cotton, paint",11,,,,Panel textil,,Peru,,Textile fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['textile'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos débiles asociados a fragmentos o paneles: ['panel'] | evidencia cultural/geográfica andina: ['peru', 'chancay'] | título sugiere objeto no textil: ['figure']",https://www.metmuseum.org/art/collection/search/308283,https://images.metmuseum.org/CRDImages/ao/original/DP221260.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP221260.jpg
aceptado_por_filtro,310695,Openwork Headband,Chancay,Textiles-Non-Woven,Cotton,18,,,,Banda o vincha textil,,Peru,,Headband,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['headband'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['headband'] | título contiene términos débiles asociados a fragmentos o paneles: ['band'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/310695,https://images.metmuseum.org/CRDImages/ao/original/221102.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/221102.jpg
aceptado_por_filtro,310699,Openwork Headband,Chancay,Textiles-Non-Woven,Cotton,18,,,,Banda o vincha textil,,Peru,,Headband,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['headband'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['headband'] | título contiene términos débiles asociados a fragmentos o paneles: ['band'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/310699,https://images.metmuseum.org/CRDImages/ao/original/221106.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/221106.jpg
aceptado_por_filtro,310697,Openwork Headband,Chancay,Textiles-Non-Woven,Cotton,18,,,,Banda o vincha textil,,Peru,,Headband,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['headband'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['headband'] | título contiene términos débiles asociados a fragmentos o paneles: ['band'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/310697,https://images.metmuseum.org/CRDImages/ao/original/221104.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/221104.jpg
aceptado_por_filtro,313135,Openwork Headband,Chancay,Textiles-Costumes,Cotton,18,,,,Banda o vincha textil,,Peru,,Headband fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['headband'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['headband'] | título contiene términos débiles asociados a fragmentos o paneles: ['band'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/313135,https://images.metmuseum.org/CRDImages/ao/original/222466.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/222466.jpg
aceptado_por_filtro,312669,Panel,Chancay,Textiles-Woven,"Cotton, paint",11,,,,Panel textil,,Peru,,Panel,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos débiles asociados a fragmentos o paneles: ['panel'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/312669,https://images.metmuseum.org/CRDImages/ao/original/1979_206_459_EX_01.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/1979_206_459_EX_01.jpg
aceptado_por_filtro,310059,Painted Woven Panel,Chancay,Textiles-Woven,"Cotton, paint",14,,,,Panel textil,,Peru,,Panel,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['woven'] | título contiene términos débiles asociados a fragmentos o paneles: ['panel'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/310059,https://images.metmuseum.org/CRDImages/ao/original/vs1978_412_13.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1978_412_13.jpg
aceptado_por_filtro,307943,Fragment,Chancay,Textiles-Woven,"Camelid hair, cotton",11,,,,Fragmento textil,,Peru,,Fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/307943,https://images.metmuseum.org/CRDImages/ao/original/DP101351.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP101351.jpg
aceptado_por_filtro,307940,Fragment,Chancay,Textiles-Woven,"Camelid hair, cotton",15,,,,Fragmento textil,,Peru,,Textile fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['textile'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/307940,https://images.metmuseum.org/CRDImages/ao/original/72153.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/72153.jpg
aceptado_por_filtro,308290,Fragment,Chancay,Textiles-Woven,"Cotton, camelid hair",11,,,,Fragmento textil,,Peru,,Panel,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/308290,https://images.metmuseum.org/CRDImages/ao/original/175775.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/175775.jpg
aceptado_por_filtro,307806,Tapestry Border Fragment with Tab Fringes,Chancay,Textiles-Woven,"Camelid hair, cotton",14,,,,Fragmento textil,,Peru,,Border fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos textiles: ['tapestry'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/307806,https://images.metmuseum.org/CRDImages/ao/original/vs09_50_1085.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs09_50_1085.jpg
aceptado_por_filtro,313121,Panel,Chancay,Textiles-Woven,"Cotton, camelid hair",11,,,,Panel textil,,Peru,,Panel,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['panel'] | evidencia cultural/geográfica andina: ['peru', 'chancay']",https://www.metmuseum.org/art/collection/search/313121,https://images.metmuseum.org/CRDImages/ao/original/222448.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/222448.jpg
rechazado_por_filtro,892170,The Bride,,Textiles,"Linen, feathers, wood",5,,,,Objeto textil,,,,Textile,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['textile'] | material sugiere objeto no textil: ['wood']",https://www.metmuseum.org/art/collection/search/892170,,
rechazado_por_filtro,319265,Arm bands,Chavín,Metal-Ornaments,Gold,-7,,,,,,Peru,,Arm bands,rechazar,rechazado,"título contiene términos débiles asociados a fragmentos o paneles: ['band'] | evidencia cultural/geográfica andina: ['peru'] | clasificación sugiere objeto no textil: ['metal', 'ornaments'] | material sugiere objeto no textil: ['gold']",https://www.metmuseum.org/art/collection/search/319265,https://images.metmuseum.org/CRDImages/ao/original/DT375099.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT375099.jpg
rechazado_por_filtro,309959,Funerary mask,Lambayeque (Sicán),Metalwork-Gold,"Gold, silver-copper alloy, cinnabar",-16,,,,,,Peru,North Coast,Mask,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru'] | clasificación sugiere objeto no textil: ['metalwork', 'metal'] | material sugiere objeto no textil: ['gold', 'silver', 'copper', 'alloy'] | título sugiere objeto no textil: ['mask'] | nombre de objeto sugiere objeto no textil: ['mask']",https://www.metmuseum.org/art/collection/search/309959,https://images.metmuseum.org/CRDImages/ao/original/DP-42545-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-42545-001.jpg
rechazado_por_filtro,317793,Bottle in the shape of a feline,Wari,Ceramics-Containers,"Ceramic, slip",-16,,,,,,Peru,,Bottle,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'wari'] | clasificación sugiere objeto no textil: ['ceramics', 'ceramic'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['bottle'] | nombre de objeto sugiere objeto no textil: ['bottle']",https://www.metmuseum.org/art/collection/search/317793,https://images.metmuseum.org/CRDImages/ao/original/DP-23628-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23628-001.jpg
rechazado_por_filtro,480831,Textile sample,,Textiles-Woven,Linen,12,,,,Objeto textil,,,,Textile sample,rechazar,rechazado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['textile'] | título contiene términos textiles: ['textile']",https://www.metmuseum.org/art/collection/search/480831,,
rechazado_por_filtro,315052,Effigy bottle,Wari,Ceramics-Containers,"Ceramic, slip",-16,,,,,,Peru,,Bottle,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'wari'] | clasificación sugiere objeto no textil: ['ceramics', 'ceramic'] | material sugiere objeto no textil: ['ceramic'] | título sugiere objeto no textil: ['bottle'] | nombre de objeto sugiere objeto no textil: ['bottle']",https://www.metmuseum.org/art/collection/search/315052,https://images.metmuseum.org/CRDImages/ao/original/DP-24258-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24258-001.jpg
rechazado_por_filtro,313267,Kero (beaker),Inca,Wood-Containers,Wood,-11,,,,,,Peru,,Kero,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'inca'] | material sugiere objeto no textil: ['wood'] | título sugiere objeto no textil: ['beaker', 'kero'] | nombre de objeto sugiere objeto no textil: ['kero']",https://www.metmuseum.org/art/collection/search/313267,https://images.metmuseum.org/CRDImages/ao/original/1979.206.1074.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/1979.206.1074.jpg
rechazado_por_filtro,319487,Kero (beaker),Inca,Wood-Containers,Wood,-11,,,,,,Peru,,Kero,rechazar,rechazado,"evidencia cultural/geográfica andina: ['peru', 'inca'] | material sugiere objeto no textil: ['wood'] | título sugiere objeto no textil: ['beaker', 'kero'] | nombre de objeto sugiere objeto no textil: ['kero']",https://www.metmuseum.org/art/collection/search/319487,https://images.metmuseum.org/CRDImages/ao/original/DP-13440-026.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13440-026.jpg
